type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning,chapter,keep,factor
node,24880,LargeRare_Control,-17.0923660547247,13263.1150786626,0.998971755041943,1.0,-,17.993619564634,4378.78002097452,0.996721280637613,1.0,+,E34.0 Carcinoid syndrome,40,True,216
node,27020,LargeRare_Control,-13.9428274806727,1982.98004666118,0.994389920798781,1.0,-,0.224130447605719,1.41456236923871,0.87410609377272,1.0,+,E89.3 Postprocedural hypopituitarism,40,True,216
node,26950,LargeRare_Control,-16.7858733580206,8043.72749225278,0.998334953604038,1.0,-,17.6873040902581,2655.84928547716,0.994686324026792,1.0,+,E88.3 Tumour lysis syndrome,40,True,216
node,24370,LargeRare_Control,-16.0378815632639,8170.8670212568,0.998433903056138,1.0,-,-16.7638157534439,2962.233902844,0.995484651511766,1.0,-,E24.2 Drug-induced Cushing's syndrome,40,True,216
node,27000,LargeRare_Control,-16.0378815632641,8170.86702125773,0.998433903056138,1.0,-,-16.7638157534444,2962.23390284451,0.995484651511766,1.0,-,E89.1 Postprocedural hypoinsulinaemia,40,True,216
node,27050,LargeRare_Control,2.98743709392113,1.41743921502645,0.0350630259891577,1.0,+,-17.3950147858173,2803.8055429858,0.99504989754678,1.0,-,E89.6 Postprocedural adrenocortical(-medullary) hypofunction,40,True,216
node,25460,LargeRare_Control,-13.9428274806781,1982.98004666199,0.994389920798781,1.0,-,0.224130447605718,1.41456236923873,0.874106093772722,1.0,+,E61.2 Magnesium deficiency,40,True,216
node,24060,LargeRare_Control,20.9590930835105,5053.00335368117,0.996690505100167,1.0,+,18.4920045890662,5835.949804369,0.997471797948108,1.0,+,E16.4 Abnormal secretion of gastrin,40,True,216
node,26420,LargeRare_Control,-14.5964925647919,1964.73061467844,0.994072363488942,1.0,-,-0.875359034101096,1.15512794898504,0.448569128835793,1.0,-,E78.8 Other disorders of lipoprotein metabolism,40,True,216
node,26540,LargeRare_Control,-14.6364639251253,1982.97334583788,0.994110812141026,1.0,-,0.22424064412858,1.00049356835769,0.822656133533648,1.0,+,E80.4 Gilbert's syndrome,40,True,216
node,26430,LargeRare_Control,1.58009176785304,1.12090212233595,0.158639868679842,1.0,+,-1.18149254242931,1.1187794896752,0.290943141529526,1.0,-,"E78.9 Disorder of lipoprotein metabolism, unspecified",40,True,216
node,23070,LargeRare_Control,-16.0378815632639,8170.86702125676,0.998433903056138,1.0,-,-16.7638157534433,2962.23390284343,0.995484651511765,1.0,-,E02 Subclinical iodine-deficiency hypothyroidism,40,True,216
node,26850,LargeRare_Control,-16.7858733580822,8043.72749230929,0.998334953604044,1.0,-,17.6873040902557,2655.84928547724,0.994686324026793,1.0,+,E87.3 Alkalosis,40,True,216
node,26390,LargeRare_Control,-13.9428274806758,1982.98004666228,0.994389920798783,1.0,-,0.22413044760572,1.41456236923871,0.87410609377272,1.0,+,E78.4 Other hyperlipidaemia,40,True,216
node,23920,LargeRare_Control,-17.0923660546865,13263.1150786632,0.998971755041945,1.0,-,17.9936195646348,4378.78002097582,0.996721280637614,1.0,+,E14.2 Withrenal complications,40,True,216
node,26970,LargeRare_Control,-16.0378815632639,8170.8670212568,0.998433903056138,1.0,-,-16.7638157534439,2962.233902844,0.995484651511766,1.0,-,"E88.9 Metabolic disorder, unspecified",40,True,216
node,24400,LargeRare_Control,-16.037881563264,8170.86702125719,0.998433903056138,1.0,-,-16.7638157534438,2962.23390284397,0.995484651511766,1.0,-,E24.8 Other Cushing's syndrome,40,True,216
node,23230,LargeRare_Control,-16.0378815632638,8170.8670212567,0.998433903056138,1.0,-,-16.7638157534442,2962.23390284434,0.995484651511766,1.0,-,E05 Thyrotoxicosis [hyperthyroidism],40,True,216
node,25890,LargeRare_Control,-17.0923660546604,13263.115078646,0.998971755041945,1.0,-,17.9936195646334,4378.78002097492,0.996721280637614,1.0,+,E71.1 Other disorders of branched-chain amino-acid metabolism,40,True,216
node,23530,LargeRare_Control,-17.0923660546246,13263.1150787029,0.998971755041952,1.0,-,17.9936195646331,4378.78002097414,0.996721280637613,1.0,+,E10.7 With multiple complications,40,True,216
node,23810,LargeRare_Control,-17.0923660547514,13263.1150787431,0.998971755041947,1.0,-,17.9936195646348,4378.78002097483,0.996721280637613,1.0,+,E13.2 With renal complications,40,True,216
Block,710,NEJM_Control,-0.166170512809633,0.739458967613251,0.822197847963644,1.0,-,-0.18266268241327,0.399061049131222,0.647145588641101,1.0,-,E20-E35 Disorders of other endocrine glands,40,True,16
Block,750,NEJM_Control,0.491096171686517,0.171566320689538,0.0042040929687556,0.0672654875000896,+,0.57252494284147,0.110775478465178,2.36186846225751e-07,3.778989539612016e-06,+,E70-E90 Metabolic disorders,40,True,16
Block,680,NEJM_Control,0.268993859677672,0.270001540115354,0.319120009877716,1.0,+,-1.06470241548382,0.193636794453741,3.83142091730604e-08,6.130273467689664e-07,-,E00-E07 Disorders of thyroid gland,40,True,16
Block,690,NEJM_Control,0.385308284160157,0.204989333784316,0.060155738953999,0.962491823263984,+,0.679627647526319,0.133412874973102,3.50275382036122e-07,5.604406112577952e-06,+,E10-E14 Diabetes mellitus,40,True,16
Block,730,NEJM_Control,0.852151824836327,0.500701696168701,0.0887712669165519,1.0,+,-0.247218984229387,0.394042695198781,0.530402726890951,1.0,-,E50-E64 Other nutritional deficiencies,40,True,16
Block,700,NEJM_Control,0.383852680721756,0.761581856195894,0.614247144091029,1.0,+,2.0868644064341,0.75704827434272,0.0058409257917328,0.0934548126677248,+,E15-E16 Other disorders of glucose regulation and pancreatic internal secretion,40,True,16
Block,720,NEJM_Control,21.018068586921,6912.06952798545,0.997573813962366,1.0,+,19.1390445539637,8065.18784911086,0.998106586714237,1.0,+,E40-E46 Malnutrition,40,True,16
Block,740,NEJM_Control,0.716219341992853,0.216476643434778,0.0009378733282625,0.0150059732522,+,-0.313592590674236,0.15686968501563,0.0456013946895232,0.7296223150323712,-,E65-E68 Obesity and other hyperalimentation,40,True,16
Chapter,40,NEJM_Control,0.535748412590304,0.146620616737406,0.0002582090561614,0.0005164181123228,+,0.241104446952331,0.0896376781322036,0.0071501974502654,0.0143003949005308,+,"Chapter IV Endocrine, nutritional and metabolic diseases",40,True,2
Sub-block,24270,NEJM_Control,-14.9579148677455,1975.72253990801,0.993959386967138,1.0,-,-0.565197649291541,1.22548754176377,0.6446534855218,1.0,-,E23 Hypofunction and other disorders of pituitary gland,40,True,70
Sub-block,26810,NEJM_Control,0.118376619097708,0.359592013558912,0.742006775603989,1.0,+,0.769795353389919,0.223436297601658,0.0005705177625681,0.039936243379767,+,"E87 Other disorders of fluid, electrolyte and acid-base balance",40,True,70
Sub-block,24140,NEJM_Control,0.376711306142059,1.0714244860247,0.725139345494505,1.0,+,0.130344834104913,0.708278842260238,0.853989611479794,1.0,+,E21 Hyperparathyroidism and other disorders of parathyroid gland,40,True,70
Sub-block,23080,NEJM_Control,0.319815509870719,0.27810154349874,0.250145744989432,1.0,+,-1.0317107374908,0.20220682920728,3.35630691796996e-07,2.349414842578972e-05,-,E03 Other hypothyroidism,40,True,70
Sub-block,23450,NEJM_Control,0.100427227330648,0.532130715617393,0.850307092684985,1.0,+,0.911776241642269,0.338117139312564,0.0070045411503432,0.49031788052402403,+,E10 Insulin-dependent diabetes mellitus,40,True,70
Sub-block,25260,NEJM_Control,0.619674664166713,0.772111617707856,0.422222532729721,1.0,+,-0.341699819835951,0.571618944531736,0.549989717614574,1.0,-,E53 Deficiency of other B group vitamins,40,True,70
Sub-block,26580,NEJM_Control,0.886319844442743,0.560519507026946,0.113821550084486,1.0,+,0.422342909308575,0.443046248666071,0.340453045266352,1.0,+,E83 Disorders of mineral metabolism,40,True,70
Sub-block,24010,NEJM_Control,0.383852680721756,0.761581856195894,0.614247144091029,1.0,+,2.0868644064341,0.75704827434272,0.0058409257917328,0.408864805421296,+,E16 Other disorders of pancreatic internal secretion,40,True,70
Sub-block,23230,NEJM_Control,1.12690008806563,0.66370217806232,0.0895265917883195,1.0,+,-1.58226278071051,0.770055624435555,0.0399042890070672,1.0,-,E05 Thyrotoxicosis [hyperthyroidism],40,True,70
Sub-block,23560,NEJM_Control,0.40292694544005,0.210441236340715,0.0555337386305762,1.0,+,0.596127636992102,0.137427534567835,1.43942329343119e-05,0.001007596305401833,+,E11 Non-insulin-dependent diabetes mellitus,40,True,70
Sub-block,23170,NEJM_Control,-14.9268576398855,1189.0443855046,0.989983892458226,1.0,-,-0.973107206917813,0.817612561602129,0.233975129166567,1.0,-,E04 Other non-toxic goitre,40,True,70
Sub-block,23780,NEJM_Control,-14.5585799940843,1983.94868903665,0.994145029043653,1.0,-,0.128800957458617,1.41485648159901,0.927465062647498,1.0,+,E13 Other specified diabetes mellitus,40,True,70
Sub-block,25080,NEJM_Control,21.018068586921,6912.06952798545,0.997573813962366,1.0,+,19.1390445539637,8065.18784911086,0.998106586714237,1.0,+,E46 Unspecified protein-energy malnutrition,40,True,70
Sub-block,25670,NEJM_Control,0.716219341992853,0.216476643434778,0.0009378733282625,0.065651132978375,+,-0.313592590674236,0.15686968501563,0.0456013946895232,1.0,-,E66 Obesity,40,True,70
Sub-block,24870,NEJM_Control,-14.5585799940843,1983.94868903669,0.994145029043653,1.0,-,0.128800957458613,1.414856481599,0.9274650626475,1.0,+,E34 Other endocrine disorders,40,True,70
Sub-block,23890,NEJM_Control,0.601626578185751,0.449228197310105,0.180490955441658,1.0,+,0.652077059920486,0.329287793042449,0.0476737701956738,1.0,+,E14 Unspecified diabetes mellitus,40,True,70
Sub-block,25320,NEJM_Control,0.939629542752119,0.793847595155732,0.236555711405093,1.0,+,-0.276113842383951,0.646967239085072,0.66953826439428,1.0,-,E55 Vitamin D deficiency,40,True,70
Sub-block,26800,NEJM_Control,0.278865023880751,0.536319793168264,0.603091215366707,1.0,+,0.423636872051685,0.344034744461232,0.218181459887632,1.0,+,E86 Volume depletion,40,True,70
Sub-block,24670,NEJM_Control,-16.6608696267977,8046.44612150276,0.998347911494697,1.0,-,17.5042741193613,3595.04313466976,0.996115113404498,1.0,+,E29 Testicular dysfunction,40,True,70
Sub-block,24210,NEJM_Control,-15.2318050977126,1960.65860043055,0.993801521656118,1.0,-,-0.971514909134271,1.1554885616095,0.400469624111666,1.0,-,E22 Hyperfunction of pituitary gland,40,True,70
Sub-block,26340,NEJM_Control,0.463225468367432,0.187901483886362,0.0136914968395329,0.958404778767303,+,0.644382545759452,0.123141924934744,1.66921149573989e-07,1.1684480470179229e-05,+,E78 Disorders of lipoprotein metabolism and other lipidaemias,40,True,70
Sub-block,25430,NEJM_Control,1.6303726325703,1.22696764973724,0.183919874123123,1.0,+,-0.562354872701122,1.2259160998357,0.646433703648325,1.0,-,E61 Deficiency of other nutrient elements,40,True,70
Sub-block,23400,NEJM_Control,-16.3950999028819,4955.56901239875,0.997360268177358,1.0,-,-17.0703428108881,2326.42686273546,0.994145510878879,1.0,-,E07 Other disorders of thyroid,40,True,70
Sub-block,24510,NEJM_Control,-14.9579148677455,1975.72253990802,0.993959386967138,1.0,-,-0.565197649291541,1.22548754176376,0.644653485521797,1.0,-,E27 Other disorders of adrenal gland,40,True,70
Sub-block,24460,NEJM_Control,-17.3546581584483,8045.12991222066,0.998278834125172,1.0,-,18.198348906947,3594.96951956706,0.995960989507281,1.0,+,E26 Hyperaldosteronism,40,True,70
Sub-block,26980,NEJM_Control,1.82382813475655,0.735429199761894,0.013140056122845,0.9198039285991501,+,-1.82269230578039,1.07032061372608,0.0885792065036464,1.0,-,"E89 Postprocedural endocrine and metabolic disorders, not elsewhere classified",40,True,70
Sub-block,23320,NEJM_Control,-16.7013765776203,8171.47666689855,0.998369234621738,1.0,-,-17.3763845741444,3835.70682905746,0.996385463704422,1.0,-,E06 Thyroiditis,40,True,70
Sub-block,24340,NEJM_Control,-16.7013765776204,8171.47666689881,0.998369234621738,1.0,-,-17.3763845741447,3835.70682905773,0.996385463704423,1.0,-,E24 Cushing's syndrome,40,True,70
Sub-block,26720,NEJM_Control,-16.7013765776203,8171.47666689864,0.998369234621738,1.0,-,-17.3763845741432,3835.70682905518,0.996385463704421,1.0,-,E85 Amyloidosis,40,True,70
Sub-block,24600,NEJM_Control,1.22377543162211,1.15882761378007,0.290947134209273,1.0,+,-17.7697239374753,2333.76774933301,0.993924823330747,1.0,-,E28 Ovarian dysfunction,40,True,70
Sub-block,24090,NEJM_Control,-16.6608696267976,8046.44612150236,0.998347911494697,1.0,-,17.5042741196654,3595.04313517894,0.996115113404981,1.0,+,E20 Hypoparathyroidism,40,True,70
Sub-block,26010,NEJM_Control,21.0340075626053,7006.0741782524,0.997604552243216,1.0,+,-18.9887497255351,8597.96370181046,0.998237859748665,1.0,-,E73 Lactose intolerance,40,True,70
Sub-block,26910,NEJM_Control,1.2258337768317,1.15690860005369,0.289337068753615,1.0,+,0.131416506284926,1.00108620173906,0.895558624962345,1.0,+,E88 Other metabolic disorders,40,True,70
Sub-block,26490,NEJM_Control,-14.5585799940844,1983.9486890367,0.994145029043653,1.0,-,0.128800957458616,1.414856481599,0.927465062647499,1.0,+,E80 Disorders of porphyrin and bilirubin metabolism,40,True,70
Sub-block,25350,NEJM_Control,-16.6608696267977,8046.44612150284,0.998347911494697,1.0,-,17.5042741187123,3595.04313461454,0.996115113404583,1.0,+,E56 Other vitamin deficiencies,40,True,70
node,24320,NEJM_Control,-14.5585799940843,1983.94868903672,0.994145029043653,1.0,-,0.128800957458617,1.414856481599,0.927465062647498,1.0,+,E23.6 Other disorders of pituitary gland,40,True,186
node,26830,NEJM_Control,0.125934513053848,0.612855156103389,0.837190703473128,1.0,+,0.266502464604257,0.368248243372079,0.469247914000105,1.0,+,E87.1 Hypo-osmolality and hyponatraemia,40,True,186
node,26880,NEJM_Control,0.827079746628374,0.5574103234784,0.137864696680216,1.0,+,-0.0523824899566129,0.430311748120284,0.903111673843193,1.0,-,E87.6 Hypokalaemia,40,True,186
node,24150,NEJM_Control,-15.6590067502478,1983.94289693124,0.993702464915075,1.0,-,0.129035364636517,0.817611818228718,0.874598766157556,1.0,+,E21.0 Primary hyperparathyroidism,40,True,186
node,23160,NEJM_Control,0.319815509870719,0.27810154349874,0.250145744989432,1.0,+,-1.0317107374908,0.20220682920728,3.35630691796996e-07,6.242730867424125e-05,-,"E03.9 Hypothyroidism, unspecified",40,True,186
node,23550,NEJM_Control,0.186242241716073,0.534162978419575,0.727343203115921,1.0,+,0.795843849308063,0.3443988651918,0.0208427891161101,1.0,+,E10.9 Without complications,40,True,186
node,25290,NEJM_Control,-0.0779209504983411,1.04692177438373,0.940669330723609,1.0,-,-0.207991749493034,0.586958949205269,0.723072967727396,1.0,-,E53.8 Deficiency of other specified B group vitamins,40,True,186
node,26600,NEJM_Control,1.63397168055187,1.2271578895028,0.183021610729831,1.0,+,0.826820161680804,1.22592543912324,0.500027985902245,1.0,+,E83.1 Disorders of iron metabolism,40,True,186
node,24180,NEJM_Control,1.63397168055186,1.22715788950278,0.183021610729827,1.0,+,0.826820161680801,1.22592543912323,0.500027985902242,1.0,+,"E21.3 Hyperparathyroidism, unspecified",40,True,186
node,24020,NEJM_Control,-16.6608696267978,8046.44612150301,0.998347911494697,1.0,-,17.5042741187933,3595.04313478265,0.996115113404746,1.0,+,E16.0 Drug-induced hypoglycaemia without coma,40,True,186
node,23310,NEJM_Control,1.35089034682425,0.682018584533383,0.047622271953173,1.0,+,-1.38011367454055,0.783241271754484,0.0780601184624822,1.0,-,"E05.9 Thyrotoxicosis, unspecified",40,True,186
node,24280,NEJM_Control,-16.395099902882,4955.56901239892,0.997360268177358,1.0,-,-17.0703428108901,2326.42686273584,0.994145510878879,1.0,-,E23.0 Hypopituitarism,40,True,186
node,23660,NEJM_Control,0.42368505580897,0.210605243908632,0.0442463188715421,1.0,+,0.583667053514133,0.1383221261294,2.44712529686553e-05,0.004551653052169886,+,E11.9 Without complications,40,True,186
node,23610,NEJM_Control,0.718641768104199,1.09894489614057,0.513151785504262,1.0,+,1.74367356701632,1.0958600800067,0.111576684447066,1.0,+,E11.4 With neurological complications,40,True,186
node,23220,NEJM_Control,-14.9579148677455,1975.72253990802,0.993959386967138,1.0,-,-0.56519764929154,1.22548754176376,0.644653485521799,1.0,-,"E04.9 Non-toxic goitre, unspecified",40,True,186
node,23880,NEJM_Control,-16.7013765776204,8171.47666689881,0.998369234621738,1.0,-,-17.3763845741447,3835.70682905773,0.996385463704423,1.0,-,E13.9 Without complications,40,True,186
node,25080,NEJM_Control,21.018068586921,6912.06952798545,0.997573813962366,1.0,+,19.1390445539637,8065.18784911086,0.998106586714237,1.0,+,E46 Unspecified protein-energy malnutrition,40,True,186
node,25710,NEJM_Control,0.807612719929732,0.498651174842863,0.105319403342353,1.0,+,-0.0128322633264161,0.381351123246593,0.973156672923849,1.0,-,E66.8 Other obesity,40,True,186
node,25720,NEJM_Control,0.788082787216088,0.217544171854173,0.0002916189601658,0.0542411265908388,+,-0.339276963151842,0.161440681418495,0.0355920081334396,1.0,-,"E66.9 Obesity, unspecified",40,True,186
node,23600,NEJM_Control,-0.678021573206317,1.02778416282757,0.509451137282295,1.0,-,1.05427332224807,0.484808495570949,0.0296587479410046,1.0,+,E11.3 With ophthalmic complications,40,True,186
node,23580,NEJM_Control,-15.2120708616339,1945.9413454759,0.993762734480104,1.0,-,1.22935123122941,1.15548874536221,0.287363512699323,1.0,+,E11.1 With ketoacidosis,40,True,186
node,23190,NEJM_Control,-16.3950999028819,4955.5690123987,0.997360268177357,1.0,-,-17.0703428108874,2326.4268627339,0.994145510878875,1.0,-,E04.1 Non-toxic single thyroid nodule,40,True,186
node,23490,NEJM_Control,-14.9674399518417,1146.07619150673,0.98958014320762,1.0,-,2.21504194252738,1.06152043174427,0.0369180513045291,1.0,+,E10.3 With ophthalmic complications,40,True,186
node,23240,NEJM_Control,-16.3950999028819,4955.56901239879,0.997360268177358,1.0,-,-17.0703428108899,2326.42686273579,0.994145510878879,1.0,-,E05.0 Thyrotoxicosis with diffuse goitre,40,True,186
node,24040,NEJM_Control,0.458544845886389,0.765087297170789,0.54894842278374,1.0,+,2.01201615461904,0.760677602111345,0.0081683333043666,1.0,+,"E16.2 Hypoglycaemia, unspecified",40,True,186
